especie,photo_id,observation_id,archivo,ancho,alto,x1,y1,x2,y2,confianza,cuadradoX,cuadradoY,ladoOriginal,nitidez,brillo,fracSaturados,fracNegros,phash,dhash,grupo,veredicto,motivo,split
actinote_anteas,105516426,65545944,actinote_anteas_105516426.jpg,640,480,67.30412292480469,103.56410217285156,519.4284057617188,395.9801025390625,0.5362619161605835,53,0,480,382.47895299652475,158.0,6.781684027777777e-06,4.7471788194444445e-05,e8b5d2d8196b7434,a8c60eb333a581c8,,aceptada,aceptada,train
actinote_anteas,105516427,65545944,actinote_anteas_105516427.jpg,640,480,140.02598571777344,45.11522674560547,523.224853515625,287.13079833984375,0.6156440377235413,92,0,480,588.8329092396631,132.0,0.0018988715277777778,0.0003390842013888889,bd5d47ac0117dea0,7002103a9f3b7ffe,,aceptada,aceptada,train
actinote_anteas,105516428,65545944,actinote_anteas_105516428.jpg,640,480,105.4742431640625,81.70187377929688,466.16278076171875,307.2510070800781,0.5657181739807129,51,0,469,248.92085762303546,135.0,6.103515625e-05,2.0345052083333332e-05,b957d6ce67701019,b47a1e0fdbdfbfff,,aceptada,aceptada,test
actinote_anteas,105516429,65545944,actinote_anteas_105516429.jpg,640,480,1.892364501953125,85.55636596679688,448.88372802734375,388.7605285644531,0.3463413715362549,0,0,480,456.0293025800751,134.0,0.00037977430555555556,0.00012885199652777778,ba97d4e26e54123a,ad7b3d3f3bbf3f3f,,aceptada,aceptada,test
actinote_anteas,105516477,65545968,actinote_anteas_105516477.jpg,640,480,105.2542724609375,4.1131744384765625,565.6339111328125,434.382080078125,0.8375356793403625,95,0,480,534.1673538059365,154.0,0.00029161241319444444,0.0006103515625,b697f878d6b1410c,282ece4e07860f0f,,aceptada,aceptada,train
actinote_anteas,105516479,65545968,actinote_anteas_105516479.jpg,640,480,28.36602783203125,113.19427490234375,623.94091796875,364.95904541015625,0.8075907826423645,86,0,480,789.8310342493156,123.0,0.03885226779513889,3.390842013888889e-05,afa3c15cb0f8283b,c7474f6d696b2683,,aceptada,aceptada,train
actinote_anteas,105516482,65545968,actinote_anteas_105516482.jpg,640,480,197.56488037109375,55.68994140625,529.7950439453125,313.1939697265625,0.7123391032218933,148,0,432,266.06291704335143,152.0,0.0005832248263888889,0.0,bc339a69328c6bc9,797e540e0603f2f8,,aceptada,aceptada,train
actinote_anteas,105516484,65545968,actinote_anteas_105516484.jpg,640,480,56.96954345703125,143.08248901367188,605.0901489257812,358.9686584472656,0.6125341653823853,91,0,480,611.6496603521576,128.0,0.009223090277777778,1.3563368055555555e-05,a7c2c71858976dc5,c4ce4e4dab7e4e4e,,aceptada,aceptada,train
actinote_anteas,105516713,65546107,actinote_anteas_105516713.jpg,227,131,0.342607706785202,2.3569161891937256,222.43186950683594,128.8373260498047,0.8901511430740356,46,0,131,72.17132568354776,172.0,0.0,0.0008477105034722222,9784d368fa1a9e07,80d2e4780f69e8e8,,descartada,recorte_pequeno,
actinote_anteas,105516717,65546107,actinote_anteas_105516717.jpg,227,134,0.16740714013576508,2.0409252643585205,223.36817932128906,129.72291564941406,0.8995495438575745,45,0,134,92.94472890264458,168.0,2.0345052083333332e-05,0.0007866753472222222,8689cb6af25c9e46,88d2e0e80d69e868,,descartada,recorte_pequeno,
actinote_anteas,105516720,65546107,actinote_anteas_105516720.jpg,227,143,2.8543641567230225,1.5228464603424072,225.90232849121094,133.05213928222656,0.9035258889198303,43,0,143,95.55737982814509,162.0,1.3563368055555555e-05,0.0014105902777777778,c384d375f059dc52,94d4e8690ce8e849,,descartada,recorte_pequeno,
actinote_anteas,105516722,65546107,actinote_anteas_105516722.jpg,227,135,0.030524255707859993,1.5089373588562012,223.66432189941406,130.37149047851562,0.7680063843727112,44,0,135,110.75410858127808,168.0,0.0,0.0016682942708333333,96e5d920e6499f46,90d4e82bcd78e868,,descartada,recorte_pequeno,
actinote_anteas,105516786,65546137,actinote_anteas_105516786.jpg,227,135,0.19979315996170044,1.6904971599578857,222.93194580078125,129.0584716796875,0.7299847602844238,44,0,135,79.08690656220287,170.0,6.781684027777777e-06,0.0006985134548611111,968d9769e818dc56,88d8e8fb0ee8e9c8,,descartada,recorte_pequeno,
actinote_anteas,105516789,65546137,actinote_anteas_105516789.jpg,227,138,0.7843651175498962,2.8370022773742676,223.2887725830078,134.10116577148438,0.9159497022628784,43,0,138,87.57696099740302,170.0,4.0690104166666664e-05,0.0005764431423611111,8794cb26f95c1e07,fcf4e8304eed68e8,,descartada,recorte_pequeno,
actinote_anteas,105516793,65546137,actinote_anteas_105516793.jpg,227,130,1.5784287452697754,1.7161883115768433,210.8040771484375,128.20948791503906,0.8921791911125183,41,0,130,49.620021006943276,186.0,0.00011528862847222222,0.00018988715277777778,96c99f6ee0189b16,c062f496076ce86c,,descartada,recorte_pequeno,
actinote_anteas,105516795,65546137,actinote_anteas_105516795.jpg,227,129,13.239819526672363,2.078490734100342,226.26210021972656,125.15089416503906,0.7948006987571716,55,0,129,37.659531672795616,185.0,6.103515625e-05,0.0007188585069444445,c391c83fb71dcc03,f0d9f00c4f69e8e9,,descartada,recorte_pequeno,
actinote_anteas,107216815,66500569,actinote_anteas_107216815.jpg,1024,683,412.3006286621094,301.1647033691406,674.8616943359375,403.2952575683594,0.6384479403495789,373,182,341,350.2688122367785,202.0,0.04391140407986111,0.0,a68d92f02e33d749,1ce2726787ad9da5,,aceptada,aceptada,train
actinote_anteas,107831758,66833685,actinote_anteas_107831758.jpg,1024,768,494.1856384277344,286.53076171875,621.4825439453125,519.93310546875,0.917736291885376,406,252,303,521.1088662765184,149.0,0.003044976128472222,0.0006374782986111111,8ab5c7d2d04afc4a,49ce7335d539e353,,aceptada,aceptada,train
actinote_anteas,109220772,67580968,actinote_anteas_109220772.jpg,1024,768,292.23394775390625,161.8162384033203,715.2406005859375,531.9130859375,0.8419740796089172,229,72,550,243.73276795115737,131.0,0.010810004340277778,0.0,b4d0834efc78a599,b4e85ab626e4bba7,34,descartada,casi_duplicado,
actinote_anteas,109223078,67580968,actinote_anteas_109223078.jpg,1024,768,283.1976623535156,126.673828125,726.9664916992188,546.1895751953125,0.7821117043495178,217,48,577,257.8205583223866,152.0,0.0,0.0,ec50db21b0786e97,1b6224be8e4b4563,,aceptada,aceptada,train
actinote_anteas,109223087,67580968,actinote_anteas_109223087.jpg,1024,768,328.05010986328125,228.07217407226562,794.7835083007812,537.5902099609375,0.5985769033432007,258,79,607,385.5856963263617,122.0,0.0147705078125,0.0,94d98058fc198f9f,b0c858baa4ecbaa6,34,aceptada,aceptada,train
actinote_anteas,109223099,67580968,actinote_anteas_109223099.jpg,1024,768,365.08843994140625,223.6829376220703,571.6175537109375,511.98370361328125,0.8196296095848083,281,180,375,170.27921753749257,129.0,0.0006374782986111111,0.0,aea1c859575ea94a,03872f0e4c2a2565,,aceptada,aceptada,validate
actinote_anteas,109223105,67580968,actinote_anteas_109223105.jpg,1024,768,11.528515815734863,8.625195503234863,786.855712890625,638.7405395507812,0.6475610136985779,15,0,768,392.0419343283147,148.0,0.0,0.0,80e23c6a23bdde87,87c5ccd4c9d1f6f6,,aceptada,aceptada,train
actinote_anteas,109223107,67580968,actinote_anteas_109223107.jpg,1024,768,376.8631286621094,366.85321044921875,520.8281860351562,467.50457763671875,0.3203132152557373,355,324,187,46.999525259858295,145.0,9.494357638888889e-05,0.0,fd4b0a3468c83fc9,b955510e064e3616,,descartada,recorte_pequeno,
actinote_anteas,109223109,67580968,actinote_anteas_109223109.jpg,1024,768,273.63604736328125,210.2958984375,737.1678466796875,526.2774658203125,0.6843913197517395,204,67,603,383.69564708363674,121.0,0.013339572482638888,0.0,a4d3835879198fbc,98c46e1ea6e499e6,34,descartada,casi_duplicado,
actinote_anteas,109223130,67580968,actinote_anteas_109223130.jpg,1024,768,193.04458618164062,136.37600708007812,530.5505981445312,562.2726440429688,0.47345659136772156,85,72,554,304.67838540489294,132.0,0.006212022569444444,0.0,a5d38a55eb4324ba,da54cd4302f6d5c7,,aceptada,aceptada,train
actinote_anteas,109223156,67580968,actinote_anteas_109223156.jpg,1024,768,200.003173828125,246.45458984375,671.4262084960938,513.3126220703125,0.7430225610733032,129,73,613,306.09559057358604,130.0,0.024637858072916668,0.0,90dba25a7ca81dad,b04852b2a4a8afae,34,descartada,casi_duplicado,
actinote_anteas,109223164,67580968,actinote_anteas_109223164.jpg,1024,768,328.16668701171875,253.88156127929688,470.3191833496094,402.1434631347656,0.18767422437667847,303,232,193,290.15455334380636,100.0,0.00041368272569444444,0.001797146267361111,ea26abdea48a2c3c,634d394d252939c3,,descartada,recorte_pequeno,
actinote_anteas,109223168,67580968,actinote_anteas_109223168.jpg,1024,768,304.6616516113281,169.90811157226562,529.3055419921875,461.53350830078125,0.5909431576728821,227,126,379,1698.7646675726146,141.0,0.00146484375,0.00035942925347222225,f4a08bdec38d8e4c,e30eaf8f2434150b,,aceptada,aceptada,train
actinote_anteas,109223176,67580968,actinote_anteas_109223176.jpg,1024,768,260.86322021484375,118.810546875,566.6873779296875,442.75860595703125,0.44537898898124695,203,70,421,644.9345274058023,119.0,0.0006239149305555555,2.712673611111111e-05,e89ee18cc54387e5,213b2e79273187c3,,aceptada,aceptada,train
actinote_anteas,109314523,67630207,actinote_anteas_109314523.jpg,1024,768,,,,,,,,,,,,,,,,descartada,sin_deteccion,
actinote_anteas,109314542,67630207,actinote_anteas_109314542.jpg,1024,768,192.67129516601562,275.67706298828125,619.3681030273438,561.9569091796875,0.10360284149646759,129,141,555,662.4571099662119,147.0,0.015068901909722222,4.0690104166666664e-05,92a73f710d47721c,4e44f9d5978d3070,,aceptada,aceptada,train
actinote_anteas,11065649,8329516,actinote_anteas_11065649.jpg,768,1024,277.2649230957031,393.5533447265625,555.36767578125,711.3787231445312,0.543380618095398,210,346,413,522.9148802322646,125.0,0.00029839409722222225,0.0,fd3a8d4484e65696,163b2a09aaa44272,,aceptada,aceptada,train
actinote_anteas,11065666,8329516,actinote_anteas_11065666.jpg,768,1024,235.6005401611328,422.0970764160156,555.690185546875,671.6780395507812,0.3616560101509094,188,339,416,485.7767544520766,122.0,0.00021023220486111112,0.0,f83b8d448474b2eb,1e1b1bac8da422e2,,aceptada,aceptada,train
actinote_anteas,11065681,8329516,actinote_anteas_11065681.jpg,768,1024,277.1055603027344,464.70831298828125,625.7996826171875,704.8104248046875,0.3513021469116211,225,358,453,404.6667611685432,122.0,0.00031195746527777775,0.0,f93b8f4610f21aa3,3d121bb986248472,37,descartada,casi_duplicado,
actinote_anteas,11065686,8329516,actinote_anteas_11065686.jpg,768,1024,308.16510009765625,415.62841796875,634.4166259765625,680.5989990234375,0.5102384090423584,259,336,424,423.0719787802225,117.0,0.00010850694444444444,0.0,fc398546b65a9263,2d921b3906ac44c6,37,aceptada,aceptada,train
actinote_anteas,110658982,68354997,actinote_anteas_110658982.jpg,1024,768,185.41561889648438,341.0118103027344,868.93359375,618.4915161132812,0.3902856707572937,143,0,768,1890.5578301011778,109.0,0.013576931423611112,0.00035264756944444444,a7acaf9449725ac2,ee2f479aa82a445b,,aceptada,aceptada,test
actinote_anteas,110658995,68354997,actinote_anteas_110658995.jpg,768,1024,187.48892211914062,412.00067138671875,524.2285766601562,820.4616088867188,0.8664970397949219,90,351,531,1043.8388438923857,111.0,0.01055908203125,6.781684027777778e-05,dbe625330998f459,464a3421102c1952,,aceptada,aceptada,train
actinote_anteas,111598287,68857039,actinote_anteas_111598287.jpg,950,1024,77.54345703125,219.60928344726562,847.29345703125,927.1271362304688,0.4264734387397766,0,74,950,399.5234253492988,158.0,0.0,0.007500542534722222,bb85c8680d6c764f,f35b4e1f5b1d1111,,aceptada,aceptada,train
actinote_anteas,111598290,68857039,actinote_anteas_111598290.jpg,1024,836,73.6734390258789,112.70686340332031,685.34619140625,707.3751831054688,0.567595362663269,0,12,795,462.42044351824836,148.0,0.0,0.011176215277777778,ba97c47ac1e1c266,0a3e4e1f393997a7,,aceptada,aceptada,test
actinote_anteas,111598296,68857039,actinote_anteas_111598296.jpg,1024,782,118.92167663574219,251.8472137451172,1003.2814331054688,691.068603515625,0.39761078357696533,170,0,782,402.71145283440023,173.0,0.00014919704861111112,0.004774305555555556,b8d3ca0e4b5978c3,d99d1c155567af17,,aceptada,aceptada,train
actinote_anteas,111616059,68866473,actinote_anteas_111616059.jpg,768,1024,141.44058227539062,335.90692138671875,594.0137329101562,701.67919921875,0.908697783946991,74,225,588,641.8307484651422,115.0,6.781684027777778e-05,0.00152587890625,e98fd2a238a8cd93,456552b7cd82c99a,,aceptada,aceptada,train
actinote_anteas,113009560,69623552,actinote_anteas_113009560.jpg,1024,824,126.8558578491211,135.4181671142578,908.1458740234375,702.0328369140625,0.7936306595802307,106,0,824,842.5925007455143,221.0,0.018717447916666668,0.001010470920138889,bf9fc2e07093892c,f670781d1676fefc,,aceptada,aceptada,train
actinote_anteas,115224663,70832795,actinote_anteas_115224663.jpg,768,1024,251.71640014648438,479.09521484375,535.9415893554688,809.6339721679688,0.8870887756347656,179,430,430,1813.288389329511,146.0,0.002373589409722222,0.018520779079861112,b9aac593ae6348ca,2a3ab32b3bb858b2,,aceptada,aceptada,train
actinote_anteas,115269597,70857785,actinote_anteas_115269597.jpg,1024,576,374.20147705078125,200.81826782226562,698.5192260742188,405.3428649902344,0.6406320929527283,326,92,422,875.6602577927212,139.0,0.00029161241319444444,0.004475911458333333,e04cbe7e25bcc9c0,a2cdd0d68d280cd7,,aceptada,aceptada,train
actinote_anteas,115269603,70857785,actinote_anteas_115269603.jpg,576,1024,158.4743194580078,440.3740234375,399.5634765625,623.0472412109375,0.705845832824707,122,375,313,1262.343053076002,128.0,0.027608235677083332,0.010186089409722222,eb80e9d12da256e6,92daa56f74584342,,aceptada,aceptada,test
actinote_anteas,115952288,71239914,actinote_anteas_115952288.jpg,1000,667,328.2750549316406,230.6441650390625,750.61767578125,545.4991455078125,0.9254516959190369,265,114,549,221.25436033579857,96.0,0.0,2.712673611111111e-05,d0e05ae7eb1e12e8,c4ccb4ecd65c7039,,aceptada,aceptada,test
actinote_anteas,116411693,71494892,actinote_anteas_116411693.jpg,1024,732,200.93740844726562,63.605003356933594,940.9552001953125,669.7296142578125,0.531755805015564,205,0,732,1079.204044525822,58.0,0.011427137586805556,0.0005967881944444445,d77b020195f64a73,cc5a6c7466e4a4e4,,aceptada,aceptada,train
actinote_anteas,116412074,71494892,actinote_anteas_116412074.jpg,1024,732,265.54315185546875,84.6678237915039,898.1500244140625,598.9298095703125,0.5081593990325928,216,0,732,1148.2552846316476,82.0,0.007256401909722222,0.002712673611111111,85112b22f2afd7b8,b7f86eccccc46363,,aceptada,aceptada,train
actinote_anteas,125027231,76435879,actinote_anteas_125027231.jpg,1024,768,278.71148681640625,291.52099609375,757.9647827148438,491.85369873046875,0.6103237271308899,207,80,623,657.2224986972172,65.0,2.712673611111111e-05,0.0,936a4a95474e956e,c90931a94cdcf4fa,,aceptada,aceptada,test
actinote_anteas,12696857,9354525,actinote_anteas_12696857.jpg,445,394,103.46210479736328,50.29820251464844,437.80023193359375,356.86273193359375,0.09439043700695038,51,0,394,558.7300609894742,142.0,6.781684027777777e-06,4.0690104166666664e-05,eeb1c2169f683945,868f0f2b77170521,,aceptada,aceptada,train
actinote_anteas,12696859,9354525,actinote_anteas_12696859.jpg,1024,768,510.3180236816406,337.5765686035156,818.3275756835938,601.3484497070312,0.7604016065597534,464,269,400,556.6027210343306,164.0,0.0,0.0,e6b7c34e1cc96131,444f0f17178fa398,,aceptada,aceptada,train
actinote_anteas,130153713,79463957,actinote_anteas_130153713.jpg,1024,747,126.99531555175781,176.9003143310547,774.0341796875,579.40869140625,0.2966572344303131,77,0,747,1597.3346937666709,150.0,0.016425238715277776,0.0,bee190e19a3dda60,95d6a7774d721679,,aceptada,aceptada,train
actinote_anteas,132560955,80856852,actinote_anteas_132560955.jpg,1024,683,91.6318359375,205.32406616210938,947.8932495117188,571.565673828125,0.38847190141677856,178,0,683,1318.2285951972003,117.0,0.05807834201388889,0.0,caeb5841d36629ae,f9f32b496d5b3511,,aceptada,aceptada,train
actinote_anteas,132561037,80856852,actinote_anteas_132561037.jpg,1024,683,68.0416030883789,149.2117156982422,1007.98681640625,601.2404174804688,0.36849910020828247,197,0,683,1660.5886649809042,129.0,0.026848687065972224,0.0,8be1585d92647ba6,537343c959793531,,aceptada,aceptada,train
actinote_anteas,137767657,83862325,actinote_anteas_137767657.jpg,677,1024,241.4606475830078,312.154052734375,415.09893798828125,810.8661499023438,0.8931102752685547,4,237,648,690.39878846498,89.0,0.022616916232638888,0.0,895274ad7355b952,34353179f3f373c7,,aceptada,aceptada,test
actinote_anteas,140320760,85297276,actinote_anteas_140320760.jpg,1024,760,70.1827621459961,20.233642578125,813.6229858398438,664.8023071289062,0.7841399312019348,62,0,760,543.2129308912489,154.0,0.0,0.014933268229166666,bf97c86cc562c2c1,733b4d3f5f1b1f1b,,aceptada,aceptada,test
actinote_anteas,142957129,86748769,actinote_anteas_142957129.jpg,1024,768,182.27621459960938,202.125,683.8438110351562,575.0808715820312,0.5358515977859497,107,63,652,295.9385277385605,165.0,0.0006442599826388889,0.0,a40ecf6d933924e3,e7f5adb84e26c6d4,,aceptada,aceptada,train
actinote_anteas,143241423,86906816,actinote_anteas_143241423.jpg,1024,683,331.80438232421875,199.3410186767578,821.3623046875,536.3297729492188,0.6918447613716125,258,47,636,772.1782694381237,129.0,0.0017835828993055555,0.0,d56c1b133ba2a473,393206372c8ccc59,,aceptada,aceptada,test
actinote_anteas,15556795,11029720,actinote_anteas_15556795.jpg,566,800,39.92902755737305,178.9153289794922,476.2982177734375,791.6492919921875,0.2270904779434204,0,202,566,1301.0073229206932,156.0,0.048604329427083336,0.0,b5e0e4721c9a299f,8d87d23a361d5476,,aceptada,aceptada,test
actinote_anteas,26764960,17580918,actinote_anteas_26764960.jpg,493,657,63.85444259643555,119.9981689453125,367.1528015136719,363.9087219238281,0.9251046180725098,18,45,394,1924.972863055306,179.0,0.020907931857638888,0.00017632378472222222,fe4991c84e329b9a,98061b6f23292e2e,,aceptada,aceptada,train
actinote_anteas,26830537,17617217,actinote_anteas_26830537.jpg,1024,741,326.3244934082031,276.6962890625,688.9674682617188,494.6220703125,0.8971208333969116,272,150,471,1030.6980109357814,103.0,0.026665581597222224,0.0,b1c47c7c48d390be,aaeee9d96a9c5ade,,aceptada,aceptada,test
actinote_anteas,26830538,17617217,actinote_anteas_26830538.jpg,1024,694,424.11102294921875,153.827880859375,719.0817260742188,517.077392578125,0.9599096179008484,335,99,472,626.9790782926627,92.0,0.039557562934027776,0.0,da23e121c32fd378,c9a765aaa878b430,,aceptada,aceptada,test
actinote_anteas,26942087,17679363,actinote_anteas_26942087.jpg,456,608,67.99341583251953,141.6781005859375,367.3740539550781,420.7404479980469,0.37903985381126404,23,87,389,769.3202509636772,80.0,0.024624294704861112,0.007622612847222222,d7db6867348e830a,2570e0ecccccf0ad,,aceptada,aceptada,test
actinote_anteas,26950830,17691141,actinote_anteas_26950830.jpg,1024,712,415.08172607421875,261.02825927734375,628.9678955078125,453.411865234375,0.7912213802337646,383,218,278,679.9572344486728,148.0,0.018805609809027776,0.00029839409722222225,bcac53d0248f3ad3,0c80592796946858,188,aceptada,aceptada,test
actinote_anteas,26950871,17691142,actinote_anteas_26950871.jpg,1024,701,352.16644287109375,196.088623046875,664.4152221679688,491.343994140625,0.6381949782371521,305,141,406,868.8328983518811,56.0,0.004265679253472222,0.0,877a95388a555acd,e147c1636357c6ee,,aceptada,aceptada,train
actinote_anteas,26950901,17691141,actinote_anteas_26950901.jpg,1024,712,415.08172607421875,261.02825927734375,628.9678955078125,453.411865234375,0.7912213802337646,383,218,278,679.9572344486728,148.0,0.018805609809027776,0.00029839409722222225,bcac53d0248f3ad3,0c80592796946858,188,descartada,casi_duplicado,
actinote_anteas,26950907,17691142,actinote_anteas_26950907.jpg,1024,755,309.435302734375,252.19580078125,643.603759765625,484.07421875,0.8694033622741699,259,151,434,1186.625759070118,43.0,0.0007188585069444445,0.00018310546875,8e74c53a638d7623,800060e1f53df3ea,,aceptada,aceptada,validate
actinote_anteas,26950918,17691141,actinote_anteas_26950918.jpg,1024,701,453.28155517578125,266.0784606933594,585.6458129882812,437.26605224609375,0.5916978716850281,408,240,223,407.0500616348452,114.0,0.017415364583333332,0.0008002387152777778,b4ca4a54656593db,8199990e3e3c363f,,aceptada,aceptada,train
actinote_anteas,26950921,17691142,actinote_anteas_26950921.jpg,1024,766,209.130859375,19.815185546875,1022.3318481445312,623.3826904296875,0.8126206994056702,233,0,766,1789.139297378238,100.0,0.017971462673611112,0.0006103515625,b598f472242e2767,9cd0fbf78e1c140e,,aceptada,aceptada,train
actinote_anteas,26951005,17691142,actinote_anteas_26951005.jpg,1024,733,407.671875,231.9426727294922,610.5759887695312,486.26092529296875,0.47218838334083557,344,194,331,1311.3826018527243,51.0,0.004984537760416667,0.007900661892361112,8f2a4076f44ac3bd,01b36363664860c2,,aceptada,aceptada,validate
actinote_anteas,26951019,17691142,actinote_anteas_26951019.jpg,1024,717,416.1279296875,209.3385009765625,618.8157958984375,503.6693420410156,0.8342127203941345,326,165,383,807.6136714208548,139.0,0.011488172743055556,0.003668891059027778,b3b39a3464b53594,8cc9cace869c90c8,,aceptada,aceptada,train
actinote_anteas,26958220,17691161,actinote_anteas_26958220.jpg,1024,746,356.60247802734375,309.02178955078125,659.58447265625,459.6419982910156,0.8157920837402344,311,187,394,1649.2283487185653,89.0,0.015218098958333334,0.0004543728298611111,886f4de66ed0130f,caf75bade7ddb035,,aceptada,aceptada,validate
actinote_anteas,26958225,17691161,actinote_anteas_26958225.jpg,1024,744,398.23193359375,302.38214111328125,590.15576171875,437.3812561035156,0.649876594543457,369,245,250,594.475224627205,113.0,0.06125217013888889,1.3563368055555555e-05,a13394614f9d6f1a,de9e295f59cf96b7,,descartada,sobreexpuesta,
actinote_anteas,26958376,17691161,actinote_anteas_26958376.jpg,1024,714,381.0279235839844,237.5374298095703,634.7062377929688,630.3468017578125,0.5288195013999939,253,179,511,315.27522824755243,97.0,0.004835340711805556,0.0009290907118055555,9252f839b33f08dc,1c8cb4cd9c162c35,,aceptada,aceptada,train
actinote_anteas,27038979,17732750,actinote_anteas_27038979.jpg,1024,744,462.2021484375,310.24676513671875,563.7726440429688,446.10302734375,0.6429880857467651,425,290,177,203.12548791916095,128.0,0.06987169053819445,0.0003323025173611111,f2e64b65ac16d381,4c880c2c960c1939,,descartada,recorte_pequeno,
actinote_anteas,27039002,17732750,actinote_anteas_27039002.jpg,1024,697,357.9262390136719,256.24774169921875,611.13916015625,461.24639892578125,0.18751290440559387,320,194,329,1289.8612249261346,61.0,0.047607421875,0.00012885199652777778,c6197aa1b7ce0ac9,6e10e8e4c6c6a44c,,aceptada,aceptada,train
actinote_anteas,29741027,19341809,actinote_anteas_29741027.jpg,796,1024,138.2526397705078,309.1938171386719,593.6085205078125,907.0577392578125,0.5629807710647583,0,220,777,551.753190362849,147.0,0.009046766493055556,0.0,f9085b8e36ddc816,71d3969ecc16181b,203,aceptada,aceptada,train
actinote_anteas,29741031,19341809,actinote_anteas_29741031.jpg,879,1024,177.2328643798828,292.58349609375,659.499755859375,917.982421875,0.6497987508773804,12,199,813,549.6282046514067,151.0,0.008063422309027778,0.0,f90a5b8e379d0616,71b397368e25121a,203,descartada,casi_duplicado,
actinote_anteas,29748065,19346056,actinote_anteas_29748065.jpg,653,668,199.98251342773438,274.0649108886719,432.5765075683594,421.79376220703125,0.6864878535270691,165,197,302,623.5993619523942,137.0,0.032023111979166664,0.0008002387152777778,abcd81c1b65b5634,dbc32b4f8f8b9fad,,aceptada,aceptada,train
